inst#,actual,predicted,error,prediction
9681,3:3,3:3,,1
9682,2:2,2:2,,0.98
9683,2:2,2:2,,0.82
9684,1:1,2:2,+,0.63
9685,7:7,7:7,,1
9686,4:4,4:4,,1
9687,1:1,1:1,,0.81
9688,4:4,4:4,,1
9689,4:4,4:4,,1
9690,1:1,1:1,,0.65
9691,4:4,4:4,,0.95
9692,4:4,4:4,,0.99
9693,4:4,4:4,,1
9694,4:4,4:4,,1
9695,3:3,3:3,,1
9696,4:4,4:4,,1
9697,4:4,4:4,,1
9698,4:4,4:4,,1
9699,6:6,6:6,,1
9700,1:1,1:1,,0.92
9701,5:5,5:5,,1
9702,6:6,6:6,,0.99
9703,1:1,1:1,,0.83
9704,4:4,4:4,,1
9705,1:1,2:2,+,0.58
9706,2:2,2:2,,1
9707,6:6,6:6,,1
9708,2:2,2:2,,0.93
9709,4:4,4:4,,1
9710,4:4,4:4,,1
9711,3:3,3:3,,1
9712,3:3,3:3,,1
9713,5:5,5:5,,1
9714,3:3,3:3,,1
9715,4:4,4:4,,1
9716,6:6,6:6,,1
9717,3:3,3:3,,1
9718,3:3,3:3,,1
9719,4:4,4:4,,1
9720,5:5,5:5,,1
9721,2:2,1:1,+,0.59
9722,2:2,2:2,,0.74
9723,2:2,2:2,,0.93
9724,2:2,2:2,,0.93
9725,2:2,2:2,,0.96
9726,6:6,6:6,,1
9727,3:3,3:3,,1
9728,4:4,4:4,,0.99
9729,5:5,5:5,,1
9730,5:5,5:5,,1
9731,1:1,2:2,+,0.61
9732,2:2,2:2,,0.91
9733,4:4,4:4,,1
9734,5:5,5:5,,1
9735,6:6,6:6,,1
9736,4:4,4:4,,1
9737,1:1,1:1,,0.86
9738,2:2,2:2,,0.9
9739,4:4,4:4,,1
9740,2:2,2:2,,0.79
9741,4:4,4:4,,0.84
9742,4:4,4:4,,1
9743,4:4,4:4,,1
9744,2:2,2:2,,0.98
9745,4:4,4:4,,0.98
9746,4:4,4:4,,1
9747,4:4,4:4,,1
9748,4:4,4:4,,1
9749,2:2,2:2,,0.93
9750,4:4,4:4,,1
9751,1:1,2:2,+,0.87
9752,2:2,2:2,,0.82
9753,4:4,4:4,,1
9754,2:2,2:2,,0.61
9755,5:5,5:5,,1
9756,4:4,4:4,,1
9757,1:1,1:1,,0.97
9758,4:4,4:4,,1
9759,3:3,3:3,,1
9760,6:6,6:6,,1
9761,4:4,4:4,,1
9762,4:4,4:4,,1
9763,6:6,6:6,,1
9764,3:3,3:3,,1
9765,3:3,3:3,,1
9766,3:3,3:3,,0.95
9767,2:2,2:2,,0.75
9768,3:3,3:3,,0.59
9769,6:6,6:6,,0.76
9770,6:6,6:6,,1
9771,4:4,4:4,,1
9772,4:4,4:4,,1
9773,4:4,4:4,,1
9774,3:3,3:3,,1
9775,4:4,4:4,,1
9776,4:4,4:4,,0.98
9777,1:1,1:1,,0.96
9778,7:7,7:7,,1
9779,2:2,2:2,,0.9
9780,4:4,4:4,,1
9781,7:7,7:7,,1
9782,1:1,2:2,+,0.88
9783,4:4,4:4,,1
9784,7:7,7:7,,1
9785,5:5,5:5,,1
9786,2:2,2:2,,0.93
9787,2:2,1:1,+,0.65
9788,7:7,7:7,,1
9789,4:4,4:4,,1
9790,7:7,7:7,,1
9791,7:7,7:7,,1
9792,7:7,7:7,,1
9793,3:3,3:3,,1
9794,4:4,4:4,,1
9795,4:4,4:4,,0.68
9796,1:1,1:1,,0.84
9797,2:2,2:2,,0.84
9798,2:2,2:2,,0.99
9799,2:2,2:2,,0.95
9800,3:3,3:3,,1
9801,4:4,4:4,,1
9802,4:4,4:4,,1
9803,4:4,4:4,,1
9804,4:4,4:4,,1
9805,5:5,5:5,,1
9806,7:7,7:7,,1
9807,4:4,4:4,,1
9808,2:2,2:2,,0.74
9809,3:3,3:3,,1
9810,2:2,2:2,,0.97
9811,4:4,4:4,,1
9812,1:1,1:1,,0.52
9813,6:6,6:6,,1
9814,5:5,5:5,,1
9815,4:4,4:4,,1
9816,5:5,5:5,,1
9817,2:2,2:2,,0.87
9818,4:4,4:4,,0.99
9819,4:4,4:4,,0.99
9820,4:4,4:4,,0.99
9821,1:1,1:1,,0.95
9822,1:1,2:2,+,0.79
9823,4:4,4:4,,1
9824,4:4,4:4,,1
9825,6:6,6:6,,1
9826,1:1,1:1,,0.79
9827,4:4,4:4,,1
9828,4:4,4:4,,1
9829,2:2,1:1,+,0.73
9830,4:4,4:4,,1
9831,7:7,7:7,,1
9832,2:2,2:2,,0.96
9833,7:7,7:7,,1
9834,3:3,3:3,,1
9835,3:3,3:3,,1
9836,4:4,4:4,,1
9837,2:2,2:2,,0.84
9838,7:7,7:7,,1
9839,2:2,2:2,,0.96
9840,4:4,4:4,,1
9841,4:4,4:4,,1
9842,3:3,3:3,,0.94
9843,2:2,2:2,,1
9844,1:1,1:1,,0.56
9845,4:4,4:4,,1
9846,2:2,2:2,,0.98
9847,1:1,1:1,,0.9
9848,3:3,3:3,,0.99
9849,4:4,4:4,,1
9850,3:3,3:3,,1
9851,6:6,6:6,,1
9852,4:4,4:4,,1
9853,5:5,5:5,,1
9854,4:4,4:4,,0.96
9855,4:4,4:4,,1
9856,1:1,1:1,,0.92
9857,3:3,3:3,,0.98
9858,7:7,7:7,,1
9859,3:3,3:3,,1
9860,1:1,2:2,+,0.78
9861,5:5,5:5,,1
9862,4:4,4:4,,1
9863,7:7,7:7,,1
9864,5:5,5:5,,1
9865,2:2,2:2,,0.98
9866,1:1,2:2,+,0.73
9867,1:1,1:1,,0.9
9868,3:3,3:3,,1
9869,5:5,5:5,,1
9870,4:4,4:4,,0.98
9871,2:2,1:1,+,0.6
9872,1:1,1:1,,0.86
9873,2:2,2:2,,0.99
9874,4:4,4:4,,0.87
9875,2:2,2:2,,0.84
9876,4:4,4:4,,1
9877,4:4,4:4,,1
9878,2:2,2:2,,0.86
9879,4:4,4:4,,1
9880,7:7,7:7,,1
9881,4:4,4:4,,1
9882,4:4,4:4,,1
9883,2:2,2:2,,1
9884,2:2,2:2,,0.63
9885,1:1,1:1,,0.72
9886,2:2,2:2,,0.76
9887,7:7,7:7,,1
9888,4:4,4:4,,1
9889,2:2,2:2,,0.97
9890,4:4,4:4,,1
9891,4:4,4:4,,0.99
9892,4:4,4:4,,1
9893,1:1,1:1,,0.91
9894,2:2,2:2,,1
9895,2:2,2:2,,1
9896,1:1,1:1,,1
9897,2:2,2:2,,1
9898,2:2,2:2,,0.97
9899,2:2,2:2,,0.96
9900,4:4,4:4,,1
9901,6:6,6:6,,0.99
9902,2:2,2:2,,0.98
9903,2:2,2:2,,0.7
9904,2:2,2:2,,0.81
9905,3:3,3:3,,1
9906,5:5,5:5,,1
9907,5:5,5:5,,1
9908,4:4,4:4,,1
9909,2:2,2:2,,0.96
9910,3:3,3:3,,1
9911,3:3,3:3,,0.99
9912,4:4,4:4,,1
9913,4:4,4:4,,1
9914,3:3,3:3,,1
9915,4:4,4:4,,1
9916,4:4,4:4,,1
9917,2:2,2:2,,0.92
9918,1:1,1:1,,0.58
9919,3:3,3:3,,1
9920,3:3,3:3,,1
9921,4:4,4:4,,1
9922,3:3,3:3,,0.98
9923,1:1,2:2,+,0.52
9924,4:4,4:4,,1
9925,4:4,4:4,,1
9926,5:5,5:5,,1
9927,3:3,3:3,,1
9928,4:4,4:4,,1
9929,2:2,2:2,,0.8
9930,3:3,3:3,,1
9931,4:4,4:4,,1
9932,5:5,5:5,,1
9933,2:2,2:2,,1
9934,3:3,3:3,,1
9935,4:4,4:4,,1
9936,3:3,3:3,,1
9937,4:4,4:4,,1
9938,4:4,4:4,,1
9939,7:7,7:7,,1
9940,4:4,4:4,,0.93
9941,1:1,1:1,,0.99
9942,2:2,2:2,,0.6
9943,1:1,1:1,,0.99
9944,3:3,3:3,,0.95
9945,7:7,7:7,,1
9946,4:4,4:4,,1
9947,2:2,1:1,+,0.68
9948,4:4,4:4,,1
9949,2:2,2:2,,0.98
9950,2:2,2:2,,0.84
9951,4:4,4:4,,1
9952,4:4,4:4,,1
9953,6:6,6:6,,1
9954,4:4,4:4,,1
9955,3:3,3:3,,1
9956,2:2,2:2,,0.71
9957,5:5,5:5,,1
9958,2:2,2:2,,0.86
9959,3:3,3:3,,1
9960,4:4,4:4,,1
9961,2:2,2:2,,0.94
9962,5:5,5:5,,1
9963,3:3,3:3,,1
9964,4:4,4:4,,1
9965,1:1,2:2,+,0.72
9966,4:4,4:4,,1
9967,3:3,3:3,,1
9968,3:3,3:3,,1
9969,5:5,5:5,,1
9970,3:3,3:3,,1
9971,3:3,3:3,,1
9972,4:4,4:4,,1
9973,2:2,1:1,+,0.78
9974,2:2,2:2,,0.59
9975,1:1,2:2,+,0.66
9976,4:4,4:4,,1
9977,4:4,4:4,,1
9978,3:3,3:3,,1
9979,4:4,4:4,,1
9980,2:2,2:2,,1
9981,5:5,5:5,,1
9982,5:5,5:5,,1
9983,2:2,2:2,,1
9984,2:2,2:2,,0.99
9985,5:5,5:5,,1
9986,6:6,6:6,,1
9987,4:4,4:4,,1
9988,4:4,4:4,,1
9989,7:7,7:7,,1
9990,1:1,2:2,+,0.52
9991,1:1,1:1,,0.61
9992,2:2,2:2,,0.86
9993,4:4,4:4,,1
9994,3:3,3:3,,1
9995,6:6,6:6,,1
9996,4:4,4:4,,1
9997,4:4,4:4,,0.92
9998,4:4,4:4,,1
9999,4:4,4:4,,1
10000,4:4,4:4,,1
10001,4:4,6:6,+,0.68
10002,2:2,2:2,,1
10003,3:3,3:3,,1
10004,4:4,4:4,,1
10005,7:7,7:7,,1
10006,3:3,3:3,,1
10007,3:3,3:3,,1
10008,4:4,4:4,,1
10009,4:4,4:4,,1
10010,4:4,4:4,,1
10011,2:2,2:2,,1
10012,4:4,4:4,,1
10013,4:4,4:4,,1
10014,1:1,1:1,,0.52
10015,3:3,3:3,,1
10016,2:2,2:2,,0.82
10017,4:4,4:4,,1
10018,3:3,3:3,,0.75
10019,2:2,2:2,,0.94
10020,2:2,2:2,,0.99
10021,7:7,7:7,,1
10022,1:1,1:1,,1
10023,1:1,1:1,,0.72
10024,4:4,4:4,,1
10025,4:4,4:4,,1
10026,3:3,3:3,,1
10027,4:4,4:4,,1
10028,3:3,3:3,,1
10029,1:1,1:1,,0.78
10030,1:1,1:1,,0.69
10031,2:2,2:2,,0.96
10032,4:4,4:4,,0.99
10033,2:2,1:1,+,0.83
10034,4:4,4:4,,1
10035,4:4,4:4,,1
10036,2:2,2:2,,0.99
10037,3:3,3:3,,1
10038,2:2,2:2,,0.98
10039,1:1,1:1,,0.88
10040,5:5,5:5,,1
10041,6:6,6:6,,0.99
10042,4:4,4:4,,1
10043,5:5,5:5,,1
10044,2:2,2:2,,0.92
10045,1:1,1:1,,0.78
10046,2:2,2:2,,0.76
10047,2:2,2:2,,0.99
10048,4:4,4:4,,1
10049,4:4,4:4,,0.99
10050,7:7,7:7,,1
10051,4:4,4:4,,1
10052,6:6,6:6,,1
10053,4:4,4:4,,1
10054,4:4,4:4,,1
10055,1:1,1:1,,0.99
10056,2:2,2:2,,0.98
10057,6:6,6:6,,0.88
10058,2:2,2:2,,0.6
10059,3:3,3:3,,1
10060,2:2,2:2,,0.81
10061,1:1,1:1,,0.99
10062,4:4,4:4,,0.99
10063,2:2,2:2,,1
10064,4:4,4:4,,1
10065,1:1,1:1,,0.51
10066,3:3,3:3,,1
10067,2:2,1:1,+,0.52
10068,3:3,3:3,,1
10069,1:1,1:1,,0.98
10070,1:1,2:2,+,0.66
10071,4:4,4:4,,1
10072,4:4,4:4,,1
10073,7:7,7:7,,1
10074,6:6,6:6,,1
10075,1:1,1:1,,0.66
10076,2:2,2:2,,0.98
10077,2:2,2:2,,0.73
10078,1:1,1:1,,0.82
10079,3:3,3:3,,1
10080,5:5,5:5,,1
10081,1:1,1:1,,0.81
10082,4:4,4:4,,1
10083,7:7,7:7,,1
10084,4:4,4:4,,1
10085,2:2,2:2,,1
10086,3:3,3:3,,1
10087,5:5,5:5,,1
10088,3:3,3:3,,1
10089,5:5,5:5,,1
10090,2:2,2:2,,0.99
10091,1:1,2:2,+,0.61
10092,1:1,2:2,+,0.72
10093,2:2,2:2,,0.81
10094,3:3,3:3,,1
10095,1:1,1:1,,0.8
10096,3:3,3:3,,1
10097,5:5,5:5,,1
10098,3:3,3:3,,1
10099,5:5,5:5,,1
10100,4:4,4:4,,0.99
10101,4:4,4:4,,1
10102,4:4,4:4,,1
10103,1:1,2:2,+,0.63
10104,4:4,4:4,,0.87
10105,3:3,3:3,,1
10106,3:3,3:3,,0.98
10107,1:1,1:1,,0.93
10108,4:4,4:4,,1
10109,1:1,1:1,,0.92
10110,7:7,7:7,,1
10111,5:5,5:5,,1
10112,1:1,1:1,,0.94
10113,2:2,2:2,,0.79
10114,4:4,4:4,,1
10115,5:5,5:5,,1
10116,4:4,4:4,,1
10117,2:2,2:2,,1
10118,2:2,2:2,,0.97
10119,3:3,3:3,,1
10120,3:3,3:3,,1
10121,2:2,2:2,,0.95
10122,4:4,4:4,,1
10123,1:1,1:1,,1
10124,1:1,1:1,,0.51
10125,4:4,4:4,,1
10126,3:3,3:3,,1
10127,3:3,3:3,,1
10128,6:6,6:6,,0.68
10129,1:1,1:1,,0.95
10130,4:4,4:4,,1
10131,4:4,4:4,,1
10132,4:4,4:4,,1
10133,5:5,5:5,,1
10134,3:3,3:3,,1
10135,3:3,3:3,,1
10136,4:4,4:4,,0.62
10137,4:4,4:4,,1
10138,1:1,2:2,+,0.58
10139,7:7,7:7,,1
10140,1:1,1:1,,1
10141,4:4,4:4,,1
10142,4:4,4:4,,1
10143,5:5,5:5,,1
10144,4:4,4:4,,1
10145,4:4,4:4,,1
10146,1:1,2:2,+,0.55
10147,4:4,4:4,,1
10148,7:7,7:7,,1
10149,1:1,2:2,+,0.54
10150,5:5,5:5,,1
10151,2:2,2:2,,0.84
10152,1:1,1:1,,0.92
10153,4:4,4:4,,1
10154,2:2,2:2,,0.96
10155,1:1,2:2,+,0.62
10156,3:3,3:3,,1
10157,7:7,7:7,,1
10158,5:5,5:5,,1
10159,5:5,5:5,,1
10160,4:4,4:4,,1
10161,4:4,4:4,,1
10162,5:5,5:5,,1
10163,2:2,2:2,,0.92
10164,2:2,2:2,,0.94
10165,7:7,7:7,,1
10166,1:1,1:1,,0.55
10167,2:2,2:2,,0.89
10168,5:5,5:5,,1
10169,5:5,5:5,,1
10170,3:3,3:3,,1
10171,2:2,2:2,,0.91
10172,4:4,4:4,,1
10173,2:2,2:2,,0.96
10174,4:4,4:4,,1
10175,3:3,3:3,,1
10176,4:4,4:4,,1
10177,2:2,2:2,,0.54
10178,2:2,2:2,,1
10179,1:1,1:1,,0.93
10180,3:3,3:3,,0.98
10181,2:2,2:2,,0.87
10182,3:3,3:3,,1
10183,4:4,4:4,,1
10184,4:4,4:4,,1
10185,4:4,4:4,,1
10186,4:4,4:4,,1
10187,4:4,4:4,,1
10188,3:3,3:3,,1
10189,1:1,1:1,,0.96
10190,7:7,5:5,+,1
10191,2:2,2:2,,0.88
10192,2:2,2:2,,0.92
10193,4:4,4:4,,1
10194,5:5,5:5,,1
10195,5:5,5:5,,1
10196,2:2,2:2,,1
10197,4:4,4:4,,1
10198,4:4,4:4,,1
10199,4:4,4:4,,1
10200,4:4,4:4,,1
10201,6:6,6:6,,1
10202,4:4,4:4,,1
10203,5:5,5:5,,1
10204,4:4,4:4,,1
10205,4:4,4:4,,1
10206,4:4,4:4,,0.99
10207,5:5,5:5,,1
10208,1:1,1:1,,0.67
10209,2:2,2:2,,1
10210,4:4,4:4,,1
10211,2:2,2:2,,0.62
10212,4:4,4:4,,1
10213,3:3,3:3,,1
10214,2:2,2:2,,0.91
10215,4:4,4:4,,0.99
10216,4:4,4:4,,1
10217,4:4,4:4,,1
10218,4:4,4:4,,0.74
10219,5:5,5:5,,1
10220,4:4,4:4,,1
10221,4:4,4:4,,1
10222,4:4,4:4,,1
10223,6:6,6:6,,1
10224,2:2,1:1,+,0.81
10225,3:3,3:3,,1
10226,4:4,4:4,,1
10227,1:1,1:1,,0.52
10228,4:4,4:4,,1
10229,1:1,1:1,,0.89
10230,1:1,1:1,,0.76
10231,4:4,4:4,,1
10232,3:3,3:3,,1
10233,7:7,7:7,,1
10234,5:5,5:5,,1
10235,3:3,3:3,,1
10236,2:2,2:2,,0.97
10237,4:4,4:4,,0.91
10238,5:5,5:5,,1
10239,7:7,7:7,,1
10240,2:2,2:2,,0.99
10241,1:1,2:2,+,0.58
10242,4:4,4:4,,0.96
10243,1:1,1:1,,0.89
10244,4:4,4:4,,1
10245,1:1,1:1,,1
10246,4:4,4:4,,1
10247,3:3,3:3,,1
10248,7:7,5:5,+,0.98
10249,5:5,5:5,,1
10250,4:4,4:4,,1
10251,4:4,4:4,,1
10252,2:2,1:1,+,0.5
10253,5:5,5:5,,1
10254,3:3,3:3,,1
10255,2:2,1:1,+,0.65
10256,4:4,4:4,,1
10257,1:1,1:1,,0.96
10258,4:4,4:4,,1
10259,2:2,2:2,,0.87
10260,5:5,5:5,,1
10261,2:2,2:2,,0.62
10262,1:1,1:1,,0.99
10263,3:3,3:3,,0.97
10264,2:2,2:2,,0.85
10265,4:4,4:4,,1
10266,4:4,4:4,,1
10267,5:5,5:5,,1
10268,5:5,5:5,,1
10269,4:4,4:4,,1
10270,4:4,4:4,,1
10271,4:4,4:4,,1
10272,7:7,7:7,,1
10273,6:6,6:6,,1
10274,4:4,4:4,,1
10275,3:3,3:3,,0.98
10276,6:6,6:6,,1
10277,4:4,4:4,,1
10278,4:4,4:4,,1
10279,4:4,4:4,,1
10280,2:2,2:2,,0.98
10281,2:2,2:2,,0.82
10282,7:7,7:7,,1
10283,5:5,5:5,,1
10284,1:1,1:1,,1
10285,6:6,6:6,,1
10286,2:2,2:2,,0.89
10287,1:1,1:1,,0.69
10288,2:2,2:2,,0.88
10289,3:3,3:3,,1
10290,4:4,4:4,,1
10291,2:2,2:2,,0.98
10292,4:4,4:4,,1
10293,6:6,6:6,,1
10294,1:1,2:2,+,0.67
10295,4:4,4:4,,1
10296,4:4,4:4,,1
10297,1:1,1:1,,0.9
10298,4:4,4:4,,1
10299,1:1,1:1,,0.85
10300,4:4,3:3,+,0.67
10301,1:1,1:1,,0.85
10302,4:4,4:4,,1
10303,2:2,2:2,,0.88
10304,4:4,4:4,,1
10305,4:4,4:4,,1
10306,4:4,4:4,,1
10307,4:4,4:4,,1
10308,4:4,4:4,,1
10309,2:2,2:2,,0.89
10310,4:4,4:4,,1
10311,6:6,6:6,,1
10312,3:3,3:3,,0.95
10313,4:4,4:4,,1
10314,4:4,4:4,,1
10315,5:5,5:5,,1
10316,2:2,2:2,,0.54
10317,2:2,1:1,+,0.68
10318,3:3,3:3,,1
10319,4:4,4:4,,1
10320,4:4,4:4,,1
10321,4:4,4:4,,1
10322,4:4,4:4,,1
10323,2:2,2:2,,1
10324,1:1,1:1,,0.9
10325,1:1,1:1,,0.85
10326,7:7,7:7,,1
10327,2:2,2:2,,0.97
10328,4:4,4:4,,1
10329,5:5,5:5,,1
10330,2:2,2:2,,0.8
10331,4:4,4:4,,1
10332,2:2,2:2,,1
10333,7:7,7:7,,1
10334,1:1,2:2,+,0.56
10335,1:1,1:1,,0.82
10336,3:3,3:3,,1
10337,3:3,3:3,,1
10338,4:4,4:4,,0.73
10339,3:3,3:3,,1
10340,4:4,4:4,,1
10341,4:4,4:4,,1
10342,4:4,4:4,,0.98
10343,4:4,4:4,,0.98
10344,2:2,2:2,,0.78
10345,2:2,2:2,,1
10346,4:4,4:4,,1
10347,7:7,7:7,,1
10348,4:4,4:4,,1
10349,3:3,3:3,,1
10350,6:6,6:6,,0.98
10351,4:4,4:4,,1
10352,3:3,3:3,,1
10353,2:2,2:2,,0.9
10354,2:2,2:2,,0.98
10355,2:2,2:2,,0.76
10356,7:7,7:7,,1
10357,1:1,1:1,,0.64
10358,4:4,4:4,,1
10359,4:4,4:4,,1
10360,4:4,4:4,,0.99
10361,7:7,7:7,,1
10362,4:4,4:4,,1
10363,3:3,3:3,,1
10364,2:2,2:2,,0.93
10365,2:2,2:2,,0.95
10366,7:7,7:7,,1
10367,1:1,1:1,,0.9
10368,4:4,4:4,,1
10369,4:4,4:4,,0.98
10370,5:5,5:5,,1
10371,5:5,5:5,,1
10372,4:4,4:4,,1
10373,1:1,1:1,,0.72
10374,1:1,1:1,,0.91
10375,1:1,1:1,,0.89
10376,6:6,6:6,,0.97
10377,5:5,5:5,,1
10378,1:1,1:1,,0.69
10379,5:5,5:5,,1
10380,4:4,4:4,,1
10381,3:3,3:3,,0.99
10382,6:6,6:6,,1
10383,3:3,3:3,,1
10384,5:5,5:5,,1
10385,7:7,7:7,,1
10386,3:3,3:3,,1
10387,4:4,4:4,,1
10388,3:3,3:3,,1
10389,7:7,7:7,,1
10390,2:2,2:2,,0.99
10391,7:7,7:7,,1
10392,4:4,4:4,,0.81
10393,3:3,3:3,,0.89
10394,3:3,3:3,,1
10395,3:3,3:3,,1
10396,4:4,4:4,,1
10397,2:2,2:2,,0.84
10398,2:2,2:2,,1
10399,5:5,5:5,,1
10400,3:3,3:3,,1
10401,2:2,2:2,,0.98
10402,4:4,4:4,,1
10403,3:3,3:3,,1
10404,2:2,2:2,,0.52
10405,1:1,1:1,,0.88
10406,1:1,1:1,,1
10407,4:4,4:4,,1
10408,4:4,4:4,,1
10409,4:4,4:4,,1
10410,5:5,5:5,,1
10411,3:3,3:3,,1
10412,4:4,4:4,,1
10413,3:3,3:3,,1
10414,2:2,2:2,,0.93
10415,2:2,2:2,,0.98
10416,4:4,4:4,,1
10417,4:4,4:4,,1
10418,4:4,4:4,,1
10419,2:2,2:2,,0.81
10420,2:2,2:2,,0.96
10421,4:4,4:4,,1
10422,1:1,1:1,,0.89
10423,7:7,7:7,,1
10424,4:4,4:4,,1
10425,3:3,3:3,,1
10426,4:4,4:4,,1
10427,4:4,4:4,,1
10428,7:7,7:7,,1
10429,1:1,2:2,+,0.6
10430,3:3,3:3,,0.97
10431,4:4,4:4,,1
10432,4:4,4:4,,1
10433,2:2,1:1,+,0.85
10434,4:4,4:4,,1
10435,4:4,4:4,,1
10436,4:4,4:4,,1
10437,4:4,4:4,,1
10438,4:4,4:4,,1
10439,3:3,3:3,,1
10440,3:3,3:3,,1
10441,4:4,4:4,,0.99
10442,4:4,4:4,,1
10443,7:7,5:5,+,1
10444,3:3,3:3,,1
10445,4:4,4:4,,1
10446,2:2,2:2,,0.65
10447,5:5,5:5,,1
10448,4:4,4:4,,1
10449,6:6,6:6,,1
10450,1:1,1:1,,0.98
10451,4:4,4:4,,1
10452,6:6,6:6,,1
10453,2:2,1:1,+,0.8
10454,2:2,2:2,,1
10455,4:4,4:4,,1
10456,4:4,4:4,,1
10457,3:3,3:3,,1
10458,2:2,2:2,,1
10459,5:5,5:5,,1
10460,2:2,2:2,,1
10461,2:2,2:2,,0.98
10462,4:4,4:4,,0.98
10463,5:5,5:5,,1
10464,4:4,4:4,,0.93
10465,4:4,4:4,,1
10466,1:1,1:1,,0.66
10467,4:4,4:4,,1
10468,3:3,3:3,,1
10469,3:3,3:3,,1
10470,3:3,3:3,,1
10471,1:1,2:2,+,0.67
10472,4:4,4:4,,1
10473,1:1,1:1,,0.52
10474,3:3,3:3,,1
10475,4:4,4:4,,1
10476,2:2,2:2,,0.59
10477,4:4,4:4,,1
10478,2:2,2:2,,0.88
10479,5:5,5:5,,1
10480,6:6,6:6,,0.77
10481,6:6,6:6,,0.98
10482,4:4,4:4,,1
10483,2:2,2:2,,0.76
10484,3:3,3:3,,1
10485,2:2,2:2,,0.97
10486,2:2,2:2,,0.65
10487,7:7,7:7,,1
10488,3:3,3:3,,1
10489,4:4,4:4,,1
10490,5:5,5:5,,1
10491,2:2,2:2,,0.94
10492,5:5,5:5,,1
10493,4:4,4:4,,1
10494,4:4,4:4,,1
10495,4:4,4:4,,1
10496,6:6,6:6,,1
10497,3:3,3:3,,1
10498,2:2,2:2,,0.79
10499,2:2,1:1,+,0.57
10500,2:2,1:1,+,0.81
10501,5:5,5:5,,1
10502,2:2,2:2,,0.98
10503,4:4,4:4,,1
10504,1:1,1:1,,0.71
10505,4:4,4:4,,1
10506,4:4,4:4,,1
10507,2:2,2:2,,0.99
10508,4:4,4:4,,1
10509,4:4,4:4,,1
10510,4:4,4:4,,0.98
10511,5:5,5:5,,1
10512,2:2,2:2,,0.97
10513,1:1,1:1,,0.91
10514,4:4,4:4,,1
10515,5:5,5:5,,1
10516,1:1,1:1,,0.89
10517,4:4,4:4,,1
10518,2:2,1:1,+,0.69
10519,5:5,5:5,,1
10520,5:5,5:5,,1
10521,4:4,4:4,,1
10522,4:4,4:4,,1
10523,1:1,1:1,,0.93
10524,3:3,3:3,,1
10525,4:4,4:4,,1
10526,3:3,3:3,,1
10527,3:3,3:3,,1
10528,5:5,5:5,,1
10529,4:4,4:4,,1
10530,4:4,4:4,,1
10531,7:7,7:7,,1
10532,4:4,4:4,,1
10533,4:4,4:4,,0.85
10534,2:2,2:2,,1
10535,4:4,4:4,,1
10536,4:4,4:4,,1
10537,6:6,6:6,,1
10538,1:1,1:1,,0.72
10539,7:7,7:7,,1
10540,7:7,7:7,,1
10541,3:3,3:3,,1
10542,3:3,3:3,,1
10543,5:5,5:5,,1
10544,2:2,2:2,,0.93
10545,4:4,4:4,,1
10546,1:1,2:2,+,0.89
10547,4:4,4:4,,1
10548,5:5,5:5,,1
10549,5:5,5:5,,1
10550,4:4,4:4,,1
10551,4:4,4:4,,1
10552,6:6,6:6,,0.99
10553,2:2,1:1,+,0.52
10554,3:3,3:3,,1
10555,4:4,4:4,,1
10556,2:2,2:2,,0.98
10557,4:4,4:4,,1
10558,4:4,4:4,,1
10559,5:5,5:5,,0.98
10560,3:3,3:3,,1
10561,4:4,4:4,,1
10562,4:4,4:4,,1
10563,5:5,5:5,,1
10564,2:2,1:1,+,0.78
10565,7:7,7:7,,1
10566,4:4,4:4,,1
10567,3:3,3:3,,1
10568,4:4,4:4,,1
10569,7:7,7:7,,1
10570,3:3,3:3,,1
10571,5:5,5:5,,1
10572,5:5,5:5,,1
10573,3:3,3:3,,1
10574,2:2,2:2,,0.89
10575,1:1,2:2,+,0.75
10576,2:2,2:2,,0.83
10577,2:2,2:2,,0.9
10578,4:4,4:4,,1
10579,6:6,6:6,,1
10580,1:1,2:2,+,0.52
10581,4:4,4:4,,1
10582,1:1,1:1,,0.77
10583,1:1,2:2,+,0.69
10584,3:3,3:3,,1
10585,1:1,1:1,,0.78
10586,6:6,6:6,,0.97
10587,4:4,4:4,,1
10588,1:1,1:1,,0.55
10589,4:4,4:4,,1
10590,3:3,3:3,,1
10591,6:6,6:6,,1
10592,3:3,3:3,,0.97
10593,5:5,5:5,,1
10594,2:2,2:2,,0.61
10595,1:1,2:2,+,0.53
10596,4:4,4:4,,1
10597,1:1,1:1,,0.77
10598,1:1,2:2,+,0.87
10599,2:2,2:2,,0.99
10600,4:4,4:4,,1
10601,1:1,2:2,+,0.94
10602,6:6,6:6,,0.86
10603,2:2,2:2,,0.69
10604,3:3,3:3,,1
10605,4:4,4:4,,0.85
10606,2:2,2:2,,1
10607,1:1,1:1,,0.95
10608,2:2,2:2,,0.67
10609,2:2,2:2,,0.89
10610,4:4,4:4,,1
10611,6:6,6:6,,1
10612,2:2,2:2,,0.97
10613,1:1,1:1,,0.71
10614,2:2,2:2,,0.93
10615,2:2,2:2,,0.81
10616,1:1,1:1,,0.99
10617,1:1,1:1,,0.94
10618,4:4,4:4,,1
10619,4:4,4:4,,1
10620,1:1,1:1,,0.61
10621,4:4,4:4,,1
10622,4:4,4:4,,1
10623,2:2,2:2,,0.95
10624,3:3,3:3,,1
10625,4:4,4:4,,1
